Race ID,Year,Position,Driver ID,Last Name,First Name,Constructor,Constructor ID,Points,Status,Fastest Lap Time,Fastest Lap Avg Speed (kph),Total Points,Wins,Total Wins
1,2019,1,bottas,Bottas,Valtteri,Mercedes,mercedes,26,Finished,1:25.580,223.075,989.0,1,4.0
1,2019,2,hamilton,Hamilton,Lewis,Mercedes,mercedes,18,Finished,1:26.057,221.839,3036.0,0,73.0
1,2019,3,max_verstappen,Verstappen,Max,Red Bull,red_bull,15,Finished,1:26.256,221.327,685.0,0,5.0
1,2019,4,vettel,Vettel,Sebastian,Ferrari,ferrari,12,Finished,1:27.954,217.054,2757.0,0,52.0
1,2019,5,leclerc,Leclerc,Charles,Ferrari,ferrari,10,Finished,1:26.926,219.621,49.0,0,0.0
1,2019,6,kevin_magnussen,Magnussen,Kevin,Haas F1 Team,haas,8,Finished,1:28.182,216.493,145.0,0,0.0
1,2019,7,hulkenberg,Hülkenberg,Nico,Renault,renault,6,+1 Lap,1:28.444,215.851,480.0,0,0.0
1,2019,8,raikkonen,Räikkönen,Kimi,Alfa Romeo,alfa,4,+1 Lap,1:28.270,216.277,1820.0,0,21.0
1,2019,9,stroll,Stroll,Lance,Racing Point,racing_point,2,+1 Lap,1:27.568,218.011,48.0,0,0.0
1,2019,10,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,1,+1 Lap,1:27.448,218.310,134.0,0,0.0
1,2019,11,gasly,Gasly,Pierre,Red Bull,red_bull,0,+1 Lap,1:27.229,218.858,29.0,0,0.0
1,2019,12,norris,Norris,Lando,McLaren,mclaren,0,+1 Lap,1:28.555,215.581,0.0,0,0.0
1,2019,13,perez,Pérez,Sergio,Racing Point,racing_point,0,+1 Lap,1:28.485,215.751,529.0,0,0.0
1,2019,14,albon,Albon,Alexander,Toro Rosso,toro_rosso,0,+1 Lap,1:28.188,216.478,0.0,0,0.0
1,2019,15,giovinazzi,Giovinazzi,Antonio,Alfa Romeo,alfa,0,+1 Lap,1:28.479,215.766,0.0,0,0.0
1,2019,16,russell,Russell,George,Williams,williams,0,+2 Laps,1:28.713,215.197,0.0,0,0.0
1,2019,17,kubica,Kubica,Robert,Williams,williams,0,+3 Laps,1:29.284,213.821,0.0,0,0.0
1,2019,18,grosjean,Grosjean,Romain,Haas F1 Team,haas,0,Wheel,1:28.462,215.807,381.0,0,0.0
1,2019,19,ricciardo,Ricciardo,Daniel,Renault,renault,0,Damage,1:29.848,212.478,986.0,0,7.0
1,2019,20,sainz,Sainz,Carlos,McLaren,mclaren,0,Engine,1:30.899,210.022,171.0,0,0.0
2,2019,1,hamilton,Hamilton,Lewis,Mercedes,mercedes,25,Finished,1:33.528,208.314,3061.0,1,74.0
2,2019,2,bottas,Bottas,Valtteri,Mercedes,mercedes,18,Finished,1:34.209,206.808,1007.0,0,4.0
2,2019,3,leclerc,Leclerc,Charles,Ferrari,ferrari,16,Finished,1:33.411,208.575,65.0,0,0.0
2,2019,4,max_verstappen,Verstappen,Max,Red Bull,red_bull,12,Finished,1:35.311,204.417,697.0,0,5.0
2,2019,5,vettel,Vettel,Sebastian,Ferrari,ferrari,10,Finished,1:34.895,205.313,2767.0,0,52.0
2,2019,6,norris,Norris,Lando,McLaren,mclaren,8,Finished,1:35.777,203.422,8.0,0,0.0
2,2019,7,raikkonen,Räikkönen,Kimi,Alfa Romeo,alfa,6,Finished,1:35.589,203.822,1826.0,0,21.0
2,2019,8,gasly,Gasly,Pierre,Red Bull,red_bull,4,Finished,1:35.291,204.460,33.0,0,0.0
2,2019,9,albon,Albon,Alexander,Toro Rosso,toro_rosso,2,Finished,1:36.752,201.372,2.0,0,0.0
2,2019,10,perez,Pérez,Sergio,Racing Point,racing_point,1,Finished,1:36.330,202.254,530.0,0,0.0
2,2019,11,giovinazzi,Giovinazzi,Antonio,Alfa Romeo,alfa,0,Finished,1:35.237,204.575,0.0,0,0.0
2,2019,12,kvyat,Kvyat,Daniil,Toro Rosso,toro_rosso,0,+1 Lap,1:34.934,205.228,134.0,0,0.0
2,2019,13,kevin_magnussen,Magnussen,Kevin,Haas F1 Team,haas,0,+1 Lap,1:35.892,203.178,145.0,0,0.0
2,2019,14,stroll,Stroll,Lance,Racing Point,racing_point,0,+1 Lap,1:37.037,200.781,48.0,0,0.0
2,2019,15,russell,Russell,George,Williams,williams,0,+1 Lap,1:37.313,200.211,0.0,0,0.0
2,2019,16,kubica,Kubica,Robert,Williams,williams,0,+2 Laps,1:37.903,199.005,0.0,0,0.0
2,2019,17,hulkenberg,Hülkenberg,Nico,Renault,renault,0,Engine,1:35.215,204.623,480.0,0,0.0
2,2019,18,ricciardo,Ricciardo,Daniel,Renault,renault,0,Out of fuel,1:36.697,201.487,986.0,0,7.0
2,2019,19,sainz,Sainz,Carlos,McLaren,mclaren,0,Collision damage,1:35.586,203.829,171.0,0,0.0
2,2019,20,grosjean,Grosjean,Romain,Haas F1 Team,haas,0,Retired,1:37.262,200.316,381.0,0,0.0
3,2019,1,hamilton,Hamilton,Lewis,Mercedes,mercedes,25,Finished,1:35.892,204.642,3086.0,1,75.0
